sent_id,noun_phrase
65696,foul linen
65700,[
65701,friend
65702,counsel
65703,knight
65704,thee
65706,the basket
65706,foul linen
65707,Help
65707,master
65707,boy
65708,knight
65710,Exit
65713,cowl-staff
65713,look
65714,the laundress
65716,cause
65717,sport
65717,jest
65718,bear
65719,the laundress
65719,forsooth
65721,buck-washing
65722,the buck
65723,buck
65723,buck
65723,buck
65724,the season
65725,Exeunt
65725,the basket
65727,dream
65728,search
65728,seek
65729,the fox
65729,this way
65730,the door
65731,uncape
65734,sport anon
65735,Exit
65737,gar
65737,the fashion
65739,the issue
65739,search
65741,a double excellency
65742,husband
65744,a taking
65744,husband
65745,the basket
65746,need
65747,the water
65747,a benefit
65749,strain
65749,the same distress
65750,husband hath
65750,some special suspicion
65752,jealousy till
65753,a plot
65754,dissolute disease
65755,scarce obey
65755,this medicine
65756,Shall
65756,that foolish carrion
65758,water
65758,another hope
65759,another punishment
65760,to-morrow
65763,the knave
65771,ay
65772,any pody
65772,the house
65774,the day
65774,judgment
65775,gar
65776,fie
65777,spirit
65777,this imagination
65778,distemper
65778,this kind
65779,wealth
65780,'T
65780,fault
65781,a pad conscience
65781,wife
65783,thousand
65784,gar
65784,an honest woman
65785,a dinner
65788,wife
65789,pray
65791,morning
65791,house
65792,breakfast
65793,a fine hawk
65793,the bush
65794,Any thing
65795,the company
65796,the turd
65798,remembrance tomorrow
65798,the lousy
65799,knave
65799,mine host
65800,gar
65800,heart
65801,A lousy knave
65802,Exeunt
65803,A room
65803,house
65805,thy father
65805,love
65808,thou
65809,birth
65810,state
65810,expense
65811,wealth
65814,a thing
65815,thee
65815,a property
65817,time
65818,thy father
65818,wealth
65819,the first motive
65820,thee
65820,thee
65820,value
65821,gold
65822,thyself
65825,father
65825,love
65826,opportunity
65826,suit
65827,hark
65830,talk
65830,kinsman
65831,speak
65832,a shaft
65832,a bolt
65833,venturing
65837,ye
65837,a word
65840,father
65840,choice
65841,a world
65842,handsome
65843,a word
65844,coz
65844,boy
65844,a father
65845,a father
65845,uncle
65847,the jest
65847,father
65848,a pen
65848,good uncle
65849,cousin
65850,any woman
65852,a gentlewoman
65853,cut
65853,long-tail
65854,degree
65854,a squire
65855,jointure
65858,comfort
65862,jest
65864,a sickly creature
65864,heaven praise
65866,mine own part
65866,nothing
65867,father
65867,uncle hath
65868,luck
65868,happy man
65869,dole
65870,father
65872,love
65872,daughter
65874,house
65875,daughter
65877,child
65878,no match
65881,son
65882,mind
65885,daughter
65886,a righteous fashion
65888,the colours
65888,love
65890,Good mother
65890,fool
65891,husband
65892,master
65892,master doctor
65893,quick i
65893,the earth
65894,bowl
65894,death
65895,trouble
65896,friend
65896,enemy
65897,daughter
65899,sir
65900,father
65901,gentle mistress
65901,farewell
65904,child
65904,a fool
65904,a physician
65907,this ring
65908,thee
65908,good fortune
65909,Exit
65910,A kind heart
65910,a woman
65911,fire
65911,water
65911,a kind heart
65912,master
65913,sooth
65916,word
65917,another errand
65918,a beast
65919,Exit
65920,room
65923,sir
65924,a quart
65924,sack
65924,a toast i
65925,Exit
65926,a basket
65927,barrow
65927,butcher
65927,offal
65928,another trick
65930,a dog
65930,gift
65931,the river
65931,little remorse
65932,a blind bitch
65933,fifteen i
65933,the litter
65933,size
65934,a kind
65934,alacrity
65934,sinking
65935,bottom
65935,hell
65936,the shore
65937,shallow
65937,a death
65937,the water
65938,a man
65938,a thing
65939,a mountain
65939,mummy
65940,sack
65941,sir
65942,some sack
65942,water
65945,woman
65947,leave
65947,worship
65948,good morrow
65949,a pottle
65950,sack
65951,sir
65952,Simple
65952,no pullet-sperm
65952,brewage
65953,Exit
65955,sir
65955,worship
65957,the ford
65957,ford
65958,the day
65958,good heart
65958,fault
65959,erection
65960,mine
65960,a foolish woman
65960,promise
65961,sir
65962,heart
65962,husband
65962,this morning
65963,a-birding
65964,word
65966,tell
65967,a man
65967,let
65967,frailty
65968,judge
65968,merit
65970,thou
65971,sir
65973,Peace
65974,Exit
65975,word
65976,money
65979,master
65979,hath
65980,wife
65981,business
65983,house
65983,the hour
65986,sir
65986,determination
65988,husband
65989,jealousy
65989,the instant
65990,encounter
65991,the prologue
65991,comedy
65992,a rabble
65992,thither
65993,distemper
65994,house
65994,wife
65994,love
65998,good luck
65999,intelligence
66000,approach
66000,invention
66000,wife
66001,distraction
66001,a buck-basket
66002,A buck-basket
66003,a buck-basket
66003,foul
66004,greasy
66005,the rankest
66006,compound
66006,villanous smell
66006,nostril
66007,long lay
66009,this woman
66010,the basket
66010,a couple
66011,forth
66012,mistress
66012,the name
66013,Datchet-lane
66014,master
66014,the door
66016,basket
66016,fear
66016,the lunatic knave
66017,fate
66018,a cuckold
66018,hand
66019,a search
66019,foul
66020,mark
66020,the sequel
66022,fright
66022,a jealous rotten
66023,bell-wether
66024,bilbo
66024,the circumference
66024,a peck
66024,hilt
66025,point
66025,heel
66025,head
66026,a strong distillation
66026,stinking
66027,own grease
66027,think
66028,man
66028,kidney
66028,think
66028,subject
66029,butter
66029,a man
66029,continual dissolution
66030,thaw
66030,a miracle
66030,suffocation
66031,the height
66031,this bath
66032,half
66032,grease
66032,a Dutch dish
66034,that surge
66034,a horse-shoe
66034,think
66035,think
66036,good sadness
66036,sake
66037,suit
66041,husband
66041,this morning
66042,another embassy
66042,meeting
66043,the hour
66044,'T
66044,sir
66045,appointment
66046,convenient leisure
66047,the conclusion
66051,Exit
66052,Hum
66052,ha
66052,a vision
66052,a dream
66053,sleep
66053,awake
66053,awake
66054,a hole
66054,coat
66055,this 't
66055,linen
66057,the lecher
66058,house
66059,a halfpenny purse
66060,the devil
66063,tame
66064,mad
66064,the proverb
66066,Exit
66068,SCENE
66068,A street
66070,thou
66072,courageous mad
66072,throwing
66073,the water
66075,man
66075,school
66075,master
66076,'t
66078,no school
66080,Blessing
66080,heart
66081,husband
66081,son
66081,nothing
66082,the world
66082,book
66083,accidence
66084,hither
66084,head
66084,come
66085,sirrah
66085,head
66086,master
66089,number
66093,sure
66094,simplicity 'oman
66094,peace
66096,A stone
66097,a stone
66099,prain
66103,the pronoun
66104,haec
66104,hoc
66105,hig
66105,hag
66105,hog
66105,pray
66105,mark
66106,genitivo
66106,hujus
66106,accusative case
66107,hinc
66108,remembrance
66108,child
66109,hung
66109,hang
66109,hog
66110,bacon
66112,case
66113,vocativo
66114,focative
66115,a good root
66116,'Oman
66116,forbear
66117,Peace
66118,genitive case
66119,Genitive case
66121,horum
66121,harum
66121,horum
66122,Vengeance
66122,case
66122,fie
66122,name
66123,child
66123,a whore
66124,shame
66125,the child
66127,'horum
66128,'Oman
66128,art thou
66128,hast thou
66130,art
66132,thy peace
66135,quod
66137,play
66138,scholar
66139,a good sprag memory
66141,Exit
66143,Exeunt
66144,A room
66144,house
66146,sorrow hath
66147,sufferance
66147,love
66148,a hair
66148,breadth
66149,the simple
66150,office
66150,love
66150,the accoutrement
66151,complement
66151,ceremony
66152,sure
66152,husband
66154,[
66154,ho
66154,gossip
66154,ho
66155,Step
66155,the chamber
66156,Exit
66158,sweetheart
66158,home
66159,none
66163,louder
66166,woman
66166,husband
66167,yonder
66167,husband
66168,all married mankind
66169,complexion soever
66170,the forehead
66170,peer
66171,any madness
66172,tameness
66172,civility
66172,patience
66173,distemper
66173,the fat knight
66175,none
66176,last time
66176,a basket
66177,husband
66177,hath drawn
66178,the rest
66178,company
66178,sport
66179,another experiment
66179,suspicion
66180,the knight
66180,own foolery
66182,street end
66183,The knight
66185,man
66185,a woman
66186,shame
66186,murder
66187,Which way
66188,Shall
66188,the basket
66190,i
66190,the basket
66192,the door
66193,none
66195,the chimney
66197,the kiln-hole
66199,word
66199,press
66200,coffer
66200,chest
66200,trunk
66200,vault
66201,abstract
66201,the remembrance
66202,note
66202,the house
66204,own semblance
66207,the day
66207,no woman
66207,gown
66208,a hat
66209,a muffler
66209,a kerchief
66209,escape
66210,devise something
66210,any extremity
66211,a mischief
66212,maid
66212,aunt
66212,the fat woman
66214,word
66215,thrummed hat
66215,muffler
66218,some linen
66218,head
66219,dress
66219,put
66220,the while
66221,Exit
66222,husband
66222,this shape
66223,the old woman
66224,a witch
66224,house
66224,hath
66226,husband
66226,cudgel
66227,devil
66227,cudgel
66228,husband
66229,good sadness
66229,the basket
66230,intelligence
66232,basket
66232,the door
66233,last time
66234,let
66234,dress
66235,the witch
66237,basket
66237,linen
66238,Exit
66239,varlet
66240,a proof
66242,jest
66242,laugh
66243,'T
66243,swine eat
66243,the draff
66244,Exit
66246,the basket
66247,master
66247,door
66248,dispatch
66249,Exit
66251,knight
66252,much lead
66255,way
66255,the basket
66256,villain
66256,Somebody
66256,wife
66256,Youth
66256,a basket
66257,a knot
66257,a ging
66258,pack
66258,a conspiracy
66258,the devil
66259,wife
66259,forth
66263,a mad dog
66265,sir
66267,hither
66267,the honest
66268,woman
66268,the modest wife
66268,the virtuous creature
66269,hath
66269,the jealous fool
66269,husband
66270,cause
66270,mistress
66271,witness
66272,any dishonesty
66273,brazen-face
66273,forth
66273,sirrah
66274,the basket
66278,'T
66278,wife
66280,the basket
66281,man
66282,a man
66282,conveyed
66283,house yesterday
66283,this basket
66284,house
66285,intelligence
66285,jealousy
66286,the linen
66287,a man
66287,a flea
66287,death
66288,no man
66289,fidelity
66292,own heart
66294,brain
66295,Help
66295,house
66295,time
66296,no colour
66296,extremity
66297,table-sport
66298,a hollow
66299,walnut
66299,wife
66299,leman
66300,search
66301,ho
66301,the old woman
66302,husband
66302,the chamber
66303,woman
66303,old woman
66304,maid
66304,aunt
66305,A witch
66305,a quean
66305,an old cozening quean
66306,forbid
66306,house
66308,the profession
66309,fortune-telling
66310,the figure
66310,such daubery
66311,element
66311,nothing
66313,sweet husband
66314,the old woman
66315,woman
66316,hand
66319,door
66320,polecat
66322,Exit
66324,poor woman
66325,credit
66326,witch
66327,the yea
66327,the 'oman
66327,a witch
66328,a 'oman
66328,a great peard
66329,a great peard
66329,muffler
66331,the issue
66331,jealousy
66332,no trail
66333,humour
66333,come
66337,the mass
66338,methought
66339,the cudgel
66340,altar
66340,meritorious service
66341,the warrant
66342,womanhood
66342,the witness
66342,a good conscience
66343,pursue
66343,any further revenge
66344,The spirit
66344,wantonness
66345,the devil
66346,fine
66346,recovery
66347,way
66347,waste
66348,Shall
66350,husband
66351,the poor unvirtuous fat knight
66355,no period
66355,the jest
66357,the forge
66357,shape
66359,Exeunt
66360,A room
66362,desire
66363,the duke
66364,court
66365,duke
66366,the court
66368,sir
66370,house
66370,a week
66371,command
66373,Exeunt
66374,A room
66374,house
66376,a 'oman
66377,upon
66378,an instant
66379,a quarter
66379,an hour
66380,wife
66380,wilt
66381,the sun
66381,cold
66382,thee
66382,wantonness
66382,stand
66384,firm
66384,faith
66385,'T
66386,extreme
66386,submission
66387,offence
66388,plot
66389,public sport
66390,a meeting
66390,this old fat fellow
66392,way
66393,word
66393,the park
66394,midnight
66394,fie
66396,an old 'oman
66398,come
66398,flesh
66401,Devise
66402,devise
66403,an old tale
66403,the hunter
66404,a keeper
66405,midnight
66406,round
66406,an oak
66407,the tree
66408,milch-kine yield blood
66408,a chain
66409,dreadful manner
66410,a spirit
66411,The superstitious idle-headed eld
66412,age
66413,This tale
66413,the hunter
66413,a truth
66415,deep
66415,night
66415,oak
66417,device
66420,this shape
66421,plot
66422,That likewise
66423,daughter
66423,little son
66424,growth
66426,waxen
66429,forth
66429,a sawpit rush
66430,song
66430,sight
66431,great amazedness
66433,the unclean knight
66434,hour
66434,fairy revel
66436,shape profane
66437,the truth
66440,The truth
66441,the spirit
66442,mock
66442,home
66444,do't
66447,knight
66447,taber
66449,the queen
66450,a robe
66451,That silk
66451,buy
66453,that time
66455,straight
66456,name
66457,purpose
66457,sure
66458,Fear
66460,fery
66461,honest
66464,mind
66465,Exit
66466,the doctor
66467,none
66468,an idiot
66469,husband
66470,The doctor
66470,money
66471,court
66471,none
66473,Exit
66474,room
66476,wouldst thou
66476,thick-skin
66477,speak
66477,breathe
66477,discuss
66477,brief
66478,sir
66480,chamber
66480,house
66480,castle
66482,the story
66483,knock
66483,call
66483,speak
66484,unto thee
66484,knock
66485,an old woman
66485,a fat woman
66486,chamber
66486,stay
66486,sir
66488,Ha
66488,a fat woman
66488,the knight
66489,call
66489,speak
66490,art thou
66491,host
66491,thine
66492,host
66494,thy fat woman
66495,descend
66495,fie
66495,privacy
66496,fie
66498,mine host
66498,an old fat woman
66500,the wise woman
66502,marry
66502,mussel-shell
66503,master
66503,sir
66504,go
66505,sir
66505,a chain
66506,chain
66507,the old woman
66508,sir
66509,same man
66510,chain
66512,the woman
66517,sir
66518,thou diest
66519,sir
66519,nothing
66520,Page
66520,master
66520,fortune
66522,'T
66522,fortune
66523,sir
66524,the woman
66525,sir
66526,sir
66527,worship
66527,master glad
66529,Exit
66530,art clerkly
66530,thou art clerkly
66531,a wise woman
66531,thee
66532,mine host
66532,hath taught
66533,wit
66533,life
66534,nothing
66535,learning
66537,cozenage
66537,mere cozenage
66538,varletto
66541,a slough
66541,mire
66543,the duke
66543,villain
66546,mine host
66547,the matter
66547,sir
66548,a care
66549,friend
66549,town
66552,money
66553,wise
66555,Exit
66557,mine host
66558,master doctor
66558,perplexity
66558,doubtful dilemma
66559,vat
66560,grand preparation
66560,a duke
66561,trot
66561,the court
66562,come
66562,good vill
66562,adieu
66563,Exit
66564,cry
66564,villain
66565,undone
66565,run
66565,hue
66565,cry
66565,villain
66567,the world
66569,the ear
66569,the court
66570,transformation hath
66571,fat drop
66572,drop
66574,crest-fallen
66574,a dried pear
66575,primero
66576,wind
66578,whence come
66579,forsooth
66580,party
66580,dam
66582,the villanous inconstancy
66583,man
66583,disposition
66585,good heart
66587,white spot
66588,thou
66589,the colours
66589,the rainbow
66590,the witch
66591,Brentford
66591,admirable dexterity
66591,wit
66592,the action
66592,an old woman
66593,the knave
66594,i
66594,a witch
66595,chamber
66597,content
66597,a letter
66598,ado
66601,chamber
66602,Exeunt
66603,Another room
66605,talk
66605,mind
66607,purpose
66608,a gentleman
66608,thee
66609,A hundred pound
66609,gold
66609,loss
66611,counsel
66612,time
66612,time
66613,the dear love
66614,answer
66614,affection
66615,herself
66615,chooser
66616,a letter
66618,The mirth
66618,matter
66620,the show
66621,a great scene
66621,the image
66621,the jest
66622,good mine host
66623,To-night
66623,oak
66623,twelve
66625,The purpose
66625,disguise
66626,something rank
66626,foot
66627,father hath
66629,sir
66630,mother
66630,that match
66631,firm
66631,hath
66632,shuffle
66634,the deanery
66634,a priest
66635,mother
66635,plot
66636,obedient likewise hath
66637,promise
66637,the doctor
66638,father
66639,that habit
66639,Slender
66639,time
66640,the hand
