line_id,sentence,entity,label
66335,"Exeunt FORD, PAGE, SHALLOW, DOCTOR CAIUS, and SIR HUGH EVANS",FORD,ORG
66335,"Exeunt FORD, PAGE, SHALLOW, DOCTOR CAIUS, and SIR HUGH EVANS",PAGE,ORG
66335,"Exeunt FORD, PAGE, SHALLOW, DOCTOR CAIUS, and SIR HUGH EVANS",HUGH EVANS,PERSON
66352,"shall be any further afflicted, we two will still be",two,CARDINAL
66360,SCENE III. A room in the Garter Inn.,the Garter Inn,FAC
66361,Enter Host and BARDOLPH,Enter Host,PERSON
66361,Enter Host and BARDOLPH,BARDOLPH,ORG
66362,"Sir, the Germans desire to have three of your",Germans,NORP
66362,"Sir, the Germans desire to have three of your",three,CARDINAL
66367,gentlemen: they speak English?,English,LANGUAGE
66370,I'll sauce them: they have had my house a week at,a week,DATE
66374,SCENE IV. A room in FORD'S house.,FORD,ORG
66375,"Enter PAGE, FORD, MISTRESS PAGE, MISTRESS FORD, and SIR HUGH EVANS",FORD,ORG
66375,"Enter PAGE, FORD, MISTRESS PAGE, MISTRESS FORD, and SIR HUGH EVANS",FORD,ORG
66375,"Enter PAGE, FORD, MISTRESS PAGE, MISTRESS FORD, and SIR HUGH EVANS",HUGH EVANS,PERSON
66376,'Tis one of the best discretions of a 'oman as ever,one,CARDINAL
66379,Within a quarter of an hour.,a quarter of an hour,DATE
66394,"at midnight? Fie, fie! he'll never come.",midnight,TIME
66402,And let us two devise to bring him thither.,two,CARDINAL
66403,"There is an old tale goes that Herne the hunter,",Herne,PERSON
66404,"Sometime a keeper here in Windsor forest,",Windsor,GPE
66405,"Doth all the winter-time, at still midnight,",Doth,ORG
66405,"Doth all the winter-time, at still midnight,",winter,DATE
66405,"Doth all the winter-time, at still midnight,",midnight,TIME
66413,This tale of Herne the hunter for a truth.,Herne,PERSON
66415,In deep of night to walk by this Herne's oak:,night,TIME
66415,In deep of night to walk by this Herne's oak:,Herne,PERSON
66417,"Marry, this is our device,",Marry,PERSON
66423,Nan Page my daughter and my little son,Nan Page,PERSON
66424,And three or four more of their growth we'll dress,three,CARDINAL
66424,And three or four more of their growth we'll dress,four,CARDINAL
66431,We two in great amazedness will fly:,two,CARDINAL
66434,"And ask him why, that hour of fairy revel,",that hour,TIME
66442,And mock him home to Windsor.,Windsor,GPE
66454,Shall Master Slender steal my Nan away,Slender,PERSON
66455,And marry her at Eton. Go send to Falstaff straight.,Eton,PERSON
66455,And marry her at Eton. Go send to Falstaff straight.,Falstaff,GPE
66456,Nay I'll to him again in name of Brook,Brook,ORG
66462,"Exeunt PAGE, FORD, and SIR HUGH EVANS",FORD,ORG
66462,"Exeunt PAGE, FORD, and SIR HUGH EVANS",HUGH EVANS,PERSON
66463,"Go, Mistress Ford,",Ford,ORG
66464,"Send quickly to Sir John, to know his mind.",John,PERSON
66465,Exit MISTRESS FORD,Exit MISTRESS FORD,ORG
66467,"And none but he, to marry with Nan Page.",Nan Page,PERSON
66468,"That Slender, though well landed, is an idiot,",Slender,PERSON
66472,Though twenty thousand worthier come to crave her.,twenty thousand,CARDINAL
66473,Exit,Exit,GPE
66474,SCENE V. A room in the Garter Inn.,the Garter Inn,FAC
66475,Enter Host and SIMPLE,Enter Host,PERSON
66478,"Marry, sir, I come to speak with Sir John Falstaff",Marry,PERSON
66478,"Marry, sir, I come to speak with Sir John Falstaff",John Falstaff,PERSON
66479,from Master Slender.,Slender,PERSON
66482,"with the story of the Prodigal, fresh and new. Go",Prodigal,PERSON
66483,"knock and call, hell speak like an Anthropophaginian",Anthropophaginian,NORP
66489,call. Bully knight! bully Sir John! speak from,John,PERSON
66491,"host, thine Ephesian, calls.",Ephesian,NORP
66501,Brentford?,Brentford,PERSON
66503,"My master, sir, Master Slender, sent to her, seeing",Slender,PERSON
66505,"one Nym, sir, that beguiled him of a chain, had the",one,CARDINAL
66505,"one Nym, sir, that beguiled him of a chain, had the",Nym,PERSON
66509,"Marry, she says that the very same man that",Marry,PERSON
66510,beguiled Master Slender of his chain cozened him of,Slender,PERSON
66519,"Why, sir, they were nothing but about Mistress Anne",Mistress Anne,LOC
66529,Exit,Exit,GPE
66530,"Thou art clerkly, thou art clerkly, Sir John. Was",Thou,GPE
66530,"Thou art clerkly, thou art clerkly, Sir John. Was",thou,GPE
66530,"Thou art clerkly, thou art clerkly, Sir John. Was",John,PERSON
66540,"beyond Eton, they threw me off from behind one of",Eton,PERSON
66540,"beyond Eton, they threw me off from behind one of",one,CARDINAL
66542,"like three German devils, three Doctor Faustuses.",three,CARDINAL
66542,"like three German devils, three Doctor Faustuses.",German,NORP
66542,"like three German devils, three Doctor Faustuses.",three,CARDINAL
66544,"say they be fled, Germans are honest men.",Germans,NORP
66545,Enter SIR HUGH EVANS,HUGH EVANS,PERSON
66549,friend of mine come to town tells me there is three,three,CARDINAL
66550,cozen-germans that has cozened all the hosts of,cozen-germans,NORP
66551,"Readins, of Maidenhead, of Colebrook, of horses and",Readins,PERSON
66551,"Readins, of Maidenhead, of Colebrook, of horses and",Maidenhead,GPE
66551,"Readins, of Maidenhead, of Colebrook, of horses and",Colebrook,GPE
66555,Exit,Exit,GPE
66563,Exit,Exit,GPE
66579,"From the two parties, forsooth.",two,CARDINAL
66585,"speciously one of them, Mistress Ford, good heart,",one,CARDINAL
66585,"speciously one of them, Mistress Ford, good heart,",Ford,ORG
66603,SCENE VI. Another room in the Garter Inn.,the Garter Inn,FAC
66604,Enter FENTON and Host,Host,ORG
66605,"Master Fenton, talk not to me, my mind is heavy: I",Fenton,PERSON
66609,A hundred pound in gold more than your loss.,A hundred pound,QUANTITY
66610,"I will hear you, Master Fenton, and I will at the",Fenton,PERSON
66613,"With the dear love I bear to fair Anne Page,",Anne Page,PERSON
66620,"Without the show of both, fat Falstaff",Falstaff,GPE
66623,"To-night at Herne's oak, just 'twixt twelve and one,",Herne,PERSON
66623,"To-night at Herne's oak, just 'twixt twelve and one,",twelve,CARDINAL
66624,"Must my sweet Nan present the Fairy Queen,",the Fairy Queen,WORK_OF_ART
66628,Away with Slender and with him at Eton,Slender,PERSON
66628,Away with Slender and with him at Eton,Eton,PERSON
66631,"And firm for Doctor Caius, hath appointed",Caius,PERSON
66639,"And in that habit, when Slender sees his time",Slender,PERSON
66652,"To stay for me at church 'twixt twelve and one,",twelve,CARDINAL
66661,SCENE I. A room in the Garter Inn.,the Garter Inn,FAC
66664,"the third time, I hope good luck lies in odd",third,ORDINAL
66671,Enter FORD,FORD,ORG
66672,"How now, Master Brook! Master Brook, the matter",Brook,PERSON
66672,"How now, Master Brook! Master Brook, the matter",Brook,PERSON
66674,"Park about midnight, at Herne's oak, and you shall",Herne,PERSON
66676,"Went you not to her yesterday, sir, as you told me",yesterday,DATE
66678,"I went to her, Master Brook, as you see, like a poor",Master Brook,PERSON
66679,"old man: but I came from her, Master Brook, like a",Master Brook,PERSON
66680,"poor old woman. That same knave Ford, her husband,",Ford,ORG
66682,"Master Brook, that ever governed frenzy. I will tell",Brook,PERSON
66684,"woman, for in the shape of man, Master Brook, I fear",Master Brook,PERSON
66685,"not Goliath with a weaver's beam, because I know",Goliath,PERSON
66687,"with me: I'll tell you all, Master Brook. Since I",Brook,PERSON
66688,"plucked geese, played truant and whipped top, I knew",geese,NORP
66691,"Ford, on whom to-night I will be revenged, and I",Ford,ORG
66695,SCENE II. Windsor Park.,Windsor Park,GPE
66696,"Enter PAGE, SHALLOW, and SLENDER",SLENDER,ORG
66698,"see the light of our fairies. Remember, son Slender,",Slender,PERSON
66706,enough. It hath struck ten o'clock.,ten o'clock,TIME
66713,"Enter MISTRESS PAGE, MISTRESS FORD, and DOCTOR CAIUS",FORD,ORG
66713,"Enter MISTRESS PAGE, MISTRESS FORD, and DOCTOR CAIUS",DOCTOR CAIUS,ORG
66718,I know vat I have to do. Adieu.,Adieu,PERSON
66720,Exit DOCTOR CAIUS,Exit DOCTOR CAIUS,ORG
66725,"Where is Nan now and her troop of fairies, and the",Nan,PERSON
66727,"They are all couched in a pit hard by Herne's oak,",Herne,PERSON
66737,"The hour draws on. To the oak, to the oak!",The hour,TIME
66739,SCENE IV. Windsor Park.,Windsor Park,GPE
66740,"Enter SIR HUGH EVANS, disguised, with others as Fairies",HUGH EVANS,PERSON
66740,"Enter SIR HUGH EVANS, disguised, with others as Fairies",Fairies,ORG
66741,"Trib, trib, fairies, come, and remember your parts:",Trib,ORG
66747,Enter FALSTAFF disguised as Herne,Herne,PERSON
66748,"The Windsor bell hath struck twelve, the minute",twelve,CARDINAL
66748,"The Windsor bell hath struck twelve, the minute",the minute,TIME
66750,"Remember, Jove, thou wast a bull for thy Europa, love",Jove,PERSON
66750,"Remember, Jove, thou wast a bull for thy Europa, love",thou,GPE
66750,"Remember, Jove, thou wast a bull for thy Europa, love",Europa,LOC
66753,"a beast. You were also, Jupiter, a swan for the love",Jupiter,LOC
66754,of Leda. O omnipotent Love! how near the god drew,Love,WORK_OF_ART
66755,to the complexion of a goose! A fault done first in,first,ORDINAL
66756,"the form of a beast. O Jove, a beastly fault! And",Jove,PERSON
66758,"on 't, Jove, a foul fault! When gods have hot",Jove,PERSON
66761,"forest. Send me a cool rut-time, Jove, or who can",Jove,PERSON
66764,Enter MISTRESS FORD and MISTRESS PAGE,FORD,ORG
66765,"Sir John! art thou there, my deer? my male deer?",John,PERSON
66774,"Am I a woodman, ha? Speak I like Herne the hunter?",Herne,PERSON
66775,"Why, now is Cupid a child of conscience, he makes",Cupid,ORG
66786,"Enter SIR HUGH EVANS, disguised as before, PISTOL,  as Hobgoblin, MISTRESS QUICKLY, ANNE PAGE, and others, as Fairies, with tapers",HUGH EVANS,PERSON
66786,"Enter SIR HUGH EVANS, disguised as before, PISTOL,  as Hobgoblin, MISTRESS QUICKLY, ANNE PAGE, and others, as Fairies, with tapers",PISTOL,ORG
66786,"Enter SIR HUGH EVANS, disguised as before, PISTOL,  as Hobgoblin, MISTRESS QUICKLY, ANNE PAGE, and others, as Fairies, with tapers",Hobgoblin,ORG
66786,"Enter SIR HUGH EVANS, disguised as before, PISTOL,  as Hobgoblin, MISTRESS QUICKLY, ANNE PAGE, and others, as Fairies, with tapers",ANNE PAGE,PERSON
66786,"Enter SIR HUGH EVANS, disguised as before, PISTOL,  as Hobgoblin, MISTRESS QUICKLY, ANNE PAGE, and others, as Fairies, with tapers",Fairies,ORG
66787,"Fairies, black, grey, green, and white,",grey,ORG
66791,"Crier Hobgoblin, make the fairy oyes.",Crier Hobgoblin,PERSON
66793,"Cricket, to Windsor chimneys shalt thou leap:",Windsor,GPE
66808,"Strew good luck, ouphes, on every sacred room:",Strew,PERSON
66817,"Like to the Garter's compass, in a ring:",Garter,PERSON
66827,"Of Herne the hunter, let us not forget.",Herne,PERSON
66829,"And twenty glow-worms shall our lanterns be,",twenty,CARDINAL
66832,"Heavens defend me from that Welsh fairy, lest he",Welsh,PERSON
66834,"Vile worm, thou wast o'erlook'd even in thy birth.",thou,GPE
66846,SONG.,SONG,ORG
66851,"Fed in heart, whose flames aspire",Fed,ORG
66857,"During this song they pinch FALSTAFF. DOCTOR CAIUS  comes one way, and steals away a boy in green,  SLENDER another way, and takes off a boy in white,  and FENTON comes and steals away ANN PAGE.  A noise of hunting is heard within. All the  Fairies run away. FALSTAFF pulls off his buck's head, and rises",one,CARDINAL
66857,"During this song they pinch FALSTAFF. DOCTOR CAIUS  comes one way, and steals away a boy in green,  SLENDER another way, and takes off a boy in white,  and FENTON comes and steals away ANN PAGE.  A noise of hunting is heard within. All the  Fairies run away. FALSTAFF pulls off his buck's head, and rises",SLENDER,ORG
66857,"During this song they pinch FALSTAFF. DOCTOR CAIUS  comes one way, and steals away a boy in green,  SLENDER another way, and takes off a boy in white,  and FENTON comes and steals away ANN PAGE.  A noise of hunting is heard within. All the  Fairies run away. FALSTAFF pulls off his buck's head, and rises",FENTON,ORG
66857,"During this song they pinch FALSTAFF. DOCTOR CAIUS  comes one way, and steals away a boy in green,  SLENDER another way, and takes off a boy in white,  and FENTON comes and steals away ANN PAGE.  A noise of hunting is heard within. All the  Fairies run away. FALSTAFF pulls off his buck's head, and rises",ANN PAGE,PERSON
66858,"Enter PAGE, FORD, MISTRESS PAGE, and MISTRESS FORD",FORD,ORG
66858,"Enter PAGE, FORD, MISTRESS PAGE, and MISTRESS FORD",FORD,ORG
66860,Will none but Herne the hunter serve your turn?,Herne,PERSON
66862,"Now, good Sir John, how like you Windsor wives?",John,PERSON
66865,"Now, sir, who's a cuckold now? Master Brook,",Brook,PERSON
66867,"horns, Master Brook: and, Master Brook, he hath",Brook,PERSON
66867,"horns, Master Brook: and, Master Brook, he hath",Brook,PERSON
66868,"enjoyed nothing of Ford's but his buck-basket, his",Ford,ORG
66869,"cudgel, and twenty pounds of money, which must be",twenty pounds,QUANTITY
66870,"paid to Master Brook, his horses are arrested for",Master Brook,PERSON
66871,"it, Master Brook.",Brook,PERSON
66872,"Sir John, we have had ill luck, we could never meet.",John,PERSON
66877,And these are not fairies? I was three or four,three,CARDINAL
66883,"how wit may be made a Jack-a-Lent, when 'tis upon",Jack,PERSON
66885,"Sir John Falstaff, serve Got, and leave your",John Falstaff,PERSON
66887,"Well said, fairy Hugh.",Hugh,GPE
66890,able to woo her in good English.,English,LANGUAGE
66896,"Seese is not good to give putter, your belly is all putter.",Seese,NORP
66897,'Seese' and 'putter'! have I lived to stand at the,Seese,NORP
66898,taunt of one that makes fritters of English? This,English,LANGUAGE
66901,"Why Sir John, do you think, though we would have the",John,PERSON
66908,And one that is as slanderous as Satan?,Satan,FAC
66918,"Marry, sir, we'll bring you to Windsor, to one",Marry,PERSON
66918,"Marry, sir, we'll bring you to Windsor, to one",one,CARDINAL
66919,"Master Brook, that you have cozened of money, to",Brook,PERSON
66926,Master Slender hath married her daughter.,Slender,PERSON
66927,[Aside]  Doctors doubt that: if Anne Page be my,Anne Page,PERSON
66928,"daughter, she is, by this, Doctor Caius' wife.",Caius,PERSON
66930,"Whoa ho! ho, father Page!",ho,PERSON
66930,"Whoa ho! ho, father Page!",Page,PERSON
66932,Dispatched! I'll make the best in Gloucestershire,Gloucestershire,WORK_OF_ART
66935,"I came yonder at Eton to marry Mistress Anne Page,",Eton,PERSON
66935,"I came yonder at Eton to marry Mistress Anne Page,",Anne Page,PERSON
66939,"been Anne Page, would I might never stir!--and 'tis",Anne Page,PERSON
66949,"cried 'budget,' as Anne and I had appointed, and yet",Anne,PERSON
66950,"it was not Anne, but a postmaster's boy.",Anne,PERSON
66951,"Good George, be not angry: I knew of your purpose,",Good George,PERSON
66956,"married un garcon, a boy, un paysan, by gar, a boy,",un,ORG
66956,"married un garcon, a boy, un paysan, by gar, a boy,",un,ORG
66957,"it is not Anne Page: by gar, I am cozened.",Anne Page,PERSON
66960,Exit,Exit,GPE
66961,This is strange. Who hath got the right Anne?,Anne,PERSON
66962,My heart misgives me: here comes Master Fenton.,Fenton,PERSON
66963,Enter FENTON and ANNE PAGE,ANNE PAGE,PERSON
66964,"How now, Master Fenton!",Fenton,PERSON
66966,"Now, mistress, how chance you went not with Master Slender?",Slender,PERSON
66977,"A thousand irreligious cursed hours,",A thousand,CARDINAL
66977,"A thousand irreligious cursed hours,",hours,TIME
66987,"Well, I will muse no further. Master Fenton,",Fenton,PERSON
66991,Sir John and all.,John,PERSON
66992,"Let it be so. Sir John,",John,PERSON
66993,To Master Brook you yet shall hold your word,Brook,PERSON
66994,For he tonight shall lie with Mistress Ford.,tonight,TIME
66997,SCENE I. Athens. The palace of THESEUS.,I. Athens,PERSON
67000,"Draws on apace, four happy days bring in",four,CARDINAL
67005,"Four days will quickly steep themselves in night,",Four days,DATE
67005,"Four days will quickly steep themselves in night,",night,TIME
67006,"Four nights will quickly dream away the time,",Four nights,TIME
67008,"New-bent in heaven, shall behold the night",the night,TIME
67011,"Stir up the Athenian youth to merriments,",Athenian,NORP
67020,"Enter EGEUS, HERMIA, LYSANDER, and DEMETRIUS",DEMETRIUS,ORG
67022,"Thanks, good Egeus: what's the news with thee?",Egeus,PERSON
67024,"Against my child, my daughter Hermia.",Hermia,GPE
67025,"Stand forth, Demetrius. My noble lord,",Demetrius,ORG
67027,"Stand forth, Lysander: and my gracious duke,",Lysander,PERSON
67029,"Thou, thou, Lysander, thou hast given her rhymes,",Thou,GPE
67029,"Thou, thou, Lysander, thou hast given her rhymes,",thou,GPE
67029,"Thou, thou, Lysander, thou hast given her rhymes,",Lysander,GPE
67031,"Thou hast by moonlight at her window sung,",Thou,GPE
67041,"Consent to marry with Demetrius,",Demetrius,ORG
67042,"I beg the ancient privilege of Athens,",Athens,GPE
67047,"What say you, Hermia? be advised fair maid:",Hermia,GPE
67049,"One that composed your beauties, yea, and one",One,CARDINAL
